unique_id,ds,y,type
53,2024-04-29,9152.0,actual
53,2024-05-06,7763.0,actual
53,2024-05-13,9058.0,actual
53,2024-05-20,6828.0,actual
53,2024-05-27,8152.0,actual
53,2024-06-03,7286.0,actual
53,2024-06-10,9035.0,actual
53,2024-06-17,7463.0,actual
53,2024-06-24,8467.0,actual
53,2024-07-01,8381.0,actual
53,2024-07-08,9215.0,actual
53,2024-07-15,7734.0,actual
53,2024-07-22,7877.0,actual
53,2024-07-29,7136.0,actual
53,2024-08-05,7275.0,actual
53,2024-08-12,6443.0,actual
53,2024-08-19,6676.0,actual
53,2024-08-26,7488.0,actual
53,2024-09-02,7666.0,actual
53,2024-09-09,7478.0,actual
53,2024-09-16,7315.0,actual
53,2024-09-23,7471.0,actual
53,2024-09-30,6746.0,actual
53,2024-10-07,5845.0,actual
55,2022-01-03,8382.0,actual
55,2022-01-10,6558.0,actual
55,2022-01-17,5005.0,actual
55,2022-01-24,6618.0,actual
55,2022-01-31,9138.0,actual
55,2022-02-07,6195.0,actual
55,2022-02-14,5624.0,actual
55,2022-02-21,3432.0,actual
55,2022-02-28,5445.0,actual
55,2022-03-07,5633.0,actual
55,2022-03-14,4708.0,actual
55,2022-03-21,4298.0,actual
55,2022-03-28,4836.0,actual
55,2022-04-04,4747.0,actual
55,2022-04-11,4571.0,actual
55,2022-04-18,3773.0,actual
55,2022-04-25,5770.0,actual
55,2022-05-02,7851.0,actual
55,2022-05-09,6007.0,actual
55,2022-05-16,4559.0,actual
55,2022-05-23,4034.0,actual
55,2022-05-30,8366.0,actual
55,2022-06-06,6429.0,actual
55,2022-06-13,4337.0,actual
55,2022-06-20,6178.0,actual
55,2022-06-27,5937.0,actual
55,2022-07-04,6126.0,actual
55,2022-07-11,4113.0,actual
55,2022-07-18,3942.0,actual
55,2022-07-25,6852.0,actual
55,2022-08-01,8284.0,actual
55,2022-08-08,6573.0,actual
55,2022-08-15,4666.0,actual
55,2022-08-22,3867.0,actual
55,2022-08-29,4282.0,actual
55,2022-09-05,5446.0,actual
55,2022-09-12,5719.0,actual
55,2022-09-19,6867.0,actual
55,2022-09-26,5749.0,actual
55,2022-10-03,6233.0,actual
55,2022-10-10,4927.0,actual
55,2022-10-17,5039.0,actual
55,2022-10-24,3997.0,actual
55,2022-10-31,5902.0,actual
55,2022-11-07,6405.0,actual
55,2022-11-14,4998.0,actual
55,2022-11-21,6621.0,actual
55,2022-11-28,8450.0,actual
55,2022-12-05,6959.0,actual
55,2022-12-12,5251.0,actual
55,2022-12-19,4556.0,actual
55,2022-12-26,8688.0,actual
55,2023-01-02,11273.0,actual
55,2023-01-09,6285.0,actual
55,2023-01-16,6342.0,actual
55,2023-01-23,5117.0,actual
55,2023-01-30,7040.0,actual
55,2023-02-06,5516.0,actual
55,2023-02-13,4843.0,actual
55,2023-02-20,6218.0,actual
55,2023-02-27,6098.0,actual
55,2023-03-06,1824.0,actual
55,2023-03-13,4522.0,actual
55,2023-03-20,5433.0,actual
55,2023-03-27,6392.0,actual
55,2023-04-03,5945.0,actual
55,2023-04-10,5811.0,actual
55,2023-04-17,8115.0,actual
55,2023-04-24,8058.0,actual
55,2023-05-01,9101.0,actual
55,2023-05-08,8136.0,actual
55,2023-05-15,4742.0,actual
55,2023-05-22,3937.0,actual
55,2023-05-29,5333.0,actual
55,2023-06-05,7874.0,actual
55,2023-06-12,7780.0,actual
55,2023-06-19,5603.0,actual
55,2023-06-26,7768.0,actual
55,2023-07-03,10809.0,actual
55,2023-07-10,4622.0,actual
55,2023-07-17,4171.0,actual
55,2023-07-24,4700.0,actual
55,2023-07-31,6590.0,actual
55,2023-08-07,4818.0,actual
55,2023-08-14,4595.0,actual
55,2023-08-21,4739.0,actual
55,2023-08-28,5630.0,actual
55,2023-09-04,5831.0,actual
55,2023-09-11,5172.0,actual
55,2023-09-18,5915.0,actual
55,2023-09-25,6533.0,actual
55,2023-10-02,8994.0,actual
55,2023-10-09,6517.0,actual
55,2023-10-16,5593.0,actual
55,2023-10-23,5267.0,actual
55,2023-10-30,6931.0,actual
55,2023-11-06,3654.0,actual
55,2023-11-13,4906.0,actual
55,2023-11-20,4028.0,actual
55,2023-11-27,6852.0,actual
55,2023-12-04,7082.0,actual
55,2023-12-11,5192.0,actual
55,2023-12-18,3980.0,actual
55,2023-12-25,4624.0,actual
55,2024-01-01,7977.0,actual
55,2024-01-08,5613.0,actual
55,2024-01-15,4406.0,actual
55,2024-01-22,5110.0,actual
55,2024-01-29,7581.0,actual
55,2024-02-05,6522.0,actual
55,2024-02-12,5474.0,actual
55,2024-02-19,5243.0,actual
55,2024-02-26,5841.0,actual
55,2024-03-04,5310.0,actual
55,2024-03-11,4606.0,actual
55,2024-03-18,4560.0,actual
55,2024-03-25,5830.0,actual
55,2024-04-01,6405.0,actual
55,2024-04-08,4843.0,actual
55,2024-04-15,4384.0,actual
55,2024-04-22,5986.0,actual
55,2024-04-29,7812.0,actual
55,2024-05-06,6104.0,actual
55,2024-05-13,5750.0,actual
55,2024-05-20,5279.0,actual
55,2024-05-27,5329.0,actual
55,2024-06-03,5609.0,actual
55,2024-06-10,4878.0,actual
55,2024-06-17,5998.0,actual
55,2024-06-24,5475.0,actual
55,2024-07-01,7907.0,actual
55,2024-07-08,7545.0,actual
55,2024-07-15,6025.0,actual
55,2024-07-22,5473.0,actual
55,2024-07-29,6262.0,actual
55,2024-08-05,5312.0,actual
55,2024-08-12,3590.0,actual
55,2024-08-19,3774.0,actual
55,2024-08-26,5082.0,actual
55,2024-09-02,5989.0,actual
55,2024-09-09,4769.0,actual
55,2024-09-16,4857.0,actual
55,2024-09-23,4869.0,actual
55,2024-09-30,5846.0,actual
55,2024-10-07,4227.0,actual
57,2022-01-03,4538.0,actual
57,2022-01-10,4764.0,actual
57,2022-01-17,3642.0,actual
57,2022-01-24,4029.0,actual
57,2022-01-31,7996.0,actual
57,2022-02-07,5757.0,actual
57,2022-02-14,6939.0,actual
57,2022-02-21,4416.0,actual
57,2022-02-28,4947.0,actual
57,2022-03-07,5188.0,actual
57,2022-03-14,4237.0,actual
57,2022-03-21,3610.0,actual
57,2022-03-28,4076.0,actual
57,2022-04-04,3104.0,actual
57,2022-04-11,3253.0,actual
57,2022-04-18,2772.0,actual
57,2022-04-25,4034.0,actual
57,2022-05-02,6763.0,actual
57,2022-05-09,3639.0,actual
57,2022-05-16,3977.0,actual
57,2022-05-23,3929.0,actual
57,2022-05-30,5552.0,actual
57,2022-06-06,7162.0,actual
57,2022-06-13,2870.0,actual
57,2022-06-20,4147.0,actual
57,2022-06-27,5018.0,actual
57,2022-07-04,4627.0,actual
57,2022-07-11,3559.0,actual
57,2022-07-18,3453.0,actual
57,2022-07-25,4518.0,actual
57,2022-08-01,5083.0,actual
57,2022-08-08,8706.0,actual
57,2022-08-15,3467.0,actual
57,2022-08-22,3164.0,actual
57,2022-08-29,4017.0,actual
57,2022-09-05,5810.0,actual
57,2022-09-12,5534.0,actual
57,2022-09-19,5354.0,actual
57,2022-09-26,4849.0,actual
57,2022-10-03,4273.0,actual
57,2022-10-10,4161.0,actual
57,2022-10-17,4802.0,actual
57,2022-10-24,3924.0,actual
57,2022-10-31,3937.0,actual
57,2022-11-07,6166.0,actual
57,2022-11-14,4553.0,actual
57,2022-11-21,5246.0,actual
57,2022-11-28,8399.0,actual
57,2022-12-05,5714.0,actual
57,2022-12-12,4293.0,actual
57,2022-12-19,5641.0,actual
57,2022-12-26,9585.0,actual
57,2023-01-02,8046.0,actual
57,2023-01-09,5249.0,actual
57,2023-01-16,5174.0,actual
57,2023-01-23,5015.0,actual
57,2023-01-30,5089.0,actual
57,2023-02-06,5449.0,actual
57,2023-02-13,5366.0,actual
57,2023-02-20,8045.0,actual
57,2023-02-27,5719.0,actual
57,2023-03-06,3236.0,actual
57,2023-03-13,5287.0,actual
57,2023-03-20,5122.0,actual
57,2023-03-27,6237.0,actual
57,2023-04-03,4144.0,actual
57,2023-04-10,4401.0,actual
57,2023-04-17,5780.0,actual
57,2023-04-24,8594.0,actual
57,2023-05-01,7355.0,actual
57,2023-05-08,8188.0,actual
57,2023-05-15,3769.0,actual
57,2023-05-22,4556.0,actual
57,2023-05-29,5005.0,actual
57,2023-06-05,7289.0,actual
57,2023-06-12,7571.0,actual
57,2023-06-19,5626.0,actual
57,2023-06-26,5896.0,actual
57,2023-07-03,8821.0,actual
57,2023-07-10,4162.0,actual
57,2023-07-17,4459.0,actual
57,2023-07-24,6457.0,actual
57,2023-07-31,4888.0,actual
57,2023-08-07,4981.0,actual
57,2023-08-14,4953.0,actual
57,2023-08-21,4405.0,actual
57,2023-08-28,4527.0,actual
57,2023-09-04,4977.0,actual
57,2023-09-11,4958.0,actual
57,2023-09-18,6301.0,actual
57,2023-09-25,7323.0,actual
57,2023-10-02,6621.0,actual
57,2023-10-09,6016.0,actual
57,2023-10-16,4745.0,actual
57,2023-10-23,5269.0,actual
57,2023-10-30,5223.0,actual
57,2023-11-06,4274.0,actual
57,2023-11-13,5401.0,actual
57,2023-11-20,4356.0,actual
57,2023-11-27,6514.0,actual
57,2023-12-04,6473.0,actual
57,2023-12-11,5205.0,actual
57,2023-12-18,3621.0,actual
57,2023-12-25,6125.0,actual
57,2024-01-01,5847.0,actual
57,2024-01-08,6030.0,actual
57,2024-01-15,4335.0,actual
57,2024-01-22,6542.0,actual
57,2024-01-29,8124.0,actual
57,2024-02-05,6467.0,actual
57,2024-02-12,5504.0,actual
57,2024-02-19,5379.0,actual
57,2024-02-26,5471.0,actual
57,2024-03-04,5380.0,actual
57,2024-03-11,5402.0,actual
57,2024-03-18,5169.0,actual
57,2024-03-25,5648.0,actual
57,2024-04-01,4664.0,actual
57,2024-04-08,4261.0,actual
57,2024-04-15,3640.0,actual
57,2024-04-22,7401.0,actual
57,2024-04-29,5736.0,actual
57,2024-05-06,6329.0,actual
57,2024-05-13,5462.0,actual
57,2024-05-20,5142.0,actual
57,2024-05-27,5727.0,actual
57,2024-06-03,5119.0,actual
57,2024-06-10,5322.0,actual
57,2024-06-17,6318.0,actual
57,2024-06-24,6119.0,actual
57,2024-07-01,6153.0,actual
57,2024-07-08,6168.0,actual
57,2024-07-15,5101.0,actual
57,2024-07-22,6653.0,actual
57,2024-07-29,5532.0,actual
57,2024-08-05,5159.0,actual
57,2024-08-12,3776.0,actual
57,2024-08-19,3542.0,actual
57,2024-08-26,5317.0,actual
57,2024-09-02,5021.0,actual
57,2024-09-09,4742.0,actual
57,2024-09-16,4165.0,actual
57,2024-09-23,5240.0,actual
57,2024-09-30,5084.0,actual
57,2024-10-07,4365.0,actual
58,2022-01-03,6462.0,actual
58,2022-01-10,7199.0,actual
58,2022-01-17,4921.0,actual
58,2022-01-24,5113.0,actual
58,2022-01-31,10285.0,actual
58,2022-02-07,7691.0,actual
58,2022-02-14,7420.0,actual
58,2022-02-21,6212.0,actual
58,2022-02-28,5645.0,actual
58,2022-03-07,7074.0,actual
58,2022-03-14,7017.0,actual
58,2022-03-21,5031.0,actual
58,2022-03-28,4108.0,actual
58,2022-04-04,3981.0,actual
58,2022-04-11,4551.0,actual
58,2022-04-18,4738.0,actual
58,2022-04-25,7566.0,actual
58,2022-05-02,9164.0,actual
58,2022-05-09,6256.0,actual
58,2022-05-16,5077.0,actual
58,2022-05-23,5375.0,actual
58,2022-05-30,7545.0,actual
58,2022-06-06,8113.0,actual
58,2022-06-13,5469.0,actual
58,2022-06-20,5598.0,actual
58,2022-06-27,6210.0,actual
58,2022-07-04,6066.0,actual
58,2022-07-11,4689.0,actual
58,2022-07-18,3925.0,actual
58,2022-07-25,5493.0,actual
58,2022-08-01,6568.0,actual
58,2022-08-08,13975.0,actual
58,2022-08-15,4765.0,actual
58,2022-08-22,4821.0,actual
58,2022-08-29,4978.0,actual
58,2022-09-05,6404.0,actual
58,2022-09-12,7519.0,actual
58,2022-09-19,7300.0,actual
58,2022-09-26,5608.0,actual
58,2022-10-03,5473.0,actual
58,2022-10-10,5446.0,actual
58,2022-10-17,7016.0,actual
58,2022-10-24,5297.0,actual
58,2022-10-31,5337.0,actual
58,2022-11-07,8541.0,actual
58,2022-11-14,6124.0,actual
58,2022-11-21,6651.0,actual
58,2022-11-28,17115.0,actual
58,2022-12-05,6687.0,actual
58,2022-12-12,9540.0,actual
58,2022-12-19,7991.0,actual
58,2022-12-26,9730.0,actual
58,2023-01-02,9189.0,actual
58,2023-01-09,7419.0,actual
58,2023-01-16,8635.0,actual
58,2023-01-23,9576.0,actual
58,2023-01-30,7847.0,actual
58,2023-02-06,7822.0,actual
58,2023-02-13,6165.0,actual
58,2023-02-20,13456.0,actual
58,2023-02-27,6615.0,actual
58,2023-03-06,3869.0,actual
58,2023-03-13,6583.0,actual
58,2023-03-20,5535.0,actual
58,2023-03-27,7894.0,actual
58,2023-04-03,5308.0,actual
58,2023-04-10,5559.0,actual
58,2023-04-17,9338.0,actual
58,2023-04-24,10556.0,actual
58,2023-05-01,9531.0,actual
58,2023-05-08,9892.0,actual
58,2023-05-15,5487.0,actual
58,2023-05-22,5846.0,actual
58,2023-05-29,5769.0,actual
58,2023-06-05,10021.0,actual
58,2023-06-12,8086.0,actual
58,2023-06-19,7522.0,actual
58,2023-06-26,7473.0,actual
58,2023-07-03,10397.0,actual
58,2023-07-10,5668.0,actual
58,2023-07-17,5378.0,actual
58,2023-07-24,8844.0,actual
58,2023-07-31,6226.0,actual
58,2023-08-07,6496.0,actual
58,2023-08-14,6847.0,actual
58,2023-08-21,6799.0,actual
58,2023-08-28,6111.0,actual
58,2023-09-04,6545.0,actual
58,2023-09-11,5843.0,actual
58,2023-09-18,7206.0,actual
58,2023-09-25,8322.0,actual
58,2023-10-02,8437.0,actual
58,2023-10-09,8611.0,actual
58,2023-10-16,6724.0,actual
58,2023-10-23,7727.0,actual
58,2023-10-30,6257.0,actual
58,2023-11-06,5464.0,actual
58,2023-11-13,8609.0,actual
58,2023-11-20,6362.0,actual
58,2023-11-27,9009.0,actual
58,2023-12-04,7653.0,actual
58,2023-12-11,6135.0,actual
58,2023-12-18,4558.0,actual
58,2023-12-25,7393.0,actual
58,2024-01-01,7297.0,actual
58,2024-01-08,7433.0,actual
58,2024-01-15,6342.0,actual
58,2024-01-22,9155.0,actual
58,2024-01-29,10029.0,actual
58,2024-02-05,7717.0,actual
58,2024-02-12,7709.0,actual
58,2024-02-19,7822.0,actual
58,2024-02-26,6320.0,actual
58,2024-03-04,6311.0,actual
58,2024-03-11,5997.0,actual
58,2024-03-18,7810.0,actual
58,2024-03-25,6950.0,actual
58,2024-04-01,6223.0,actual
58,2024-04-08,5891.0,actual
58,2024-04-15,5572.0,actual
58,2024-04-22,9391.0,actual
58,2024-04-29,7728.0,actual
58,2024-05-06,7582.0,actual
58,2024-05-13,7200.0,actual
58,2024-05-20,5423.0,actual
58,2024-05-27,6966.0,actual
58,2024-06-03,5891.0,actual
58,2024-06-10,7562.0,actual
58,2024-06-17,7155.0,actual
58,2024-06-24,8524.0,actual
58,2024-07-01,6745.0,actual
58,2024-07-08,7929.0,actual
58,2024-07-15,6646.0,actual
58,2024-07-22,9011.0,actual
58,2024-07-29,6201.0,actual
58,2024-08-05,6953.0,actual
58,2024-08-12,4968.0,actual
58,2024-08-19,4201.0,actual
58,2024-08-26,6342.0,actual
58,2024-09-02,5773.0,actual
58,2024-09-09,6257.0,actual
58,2024-09-16,6029.0,actual
58,2024-09-23,7037.0,actual
58,2024-09-30,6979.0,actual
58,2024-10-07,5355.0,actual
59,2022-01-03,14012.0,actual
59,2022-01-10,11926.0,actual
59,2022-01-17,11843.0,actual
59,2022-01-24,14507.0,actual
59,2022-01-31,21655.0,actual
59,2022-02-07,17035.0,actual
59,2022-02-14,16624.0,actual
59,2022-02-21,11247.0,actual
59,2022-02-28,13328.0,actual
59,2022-03-07,12994.0,actual
59,2022-03-14,14304.0,actual
59,2022-03-21,13330.0,actual
59,2022-03-28,11980.0,actual
59,2022-04-04,10825.0,actual
59,2022-04-11,11041.0,actual
59,2022-04-18,11331.0,actual
59,2022-04-25,13701.0,actual
59,2022-05-02,13276.0,actual
59,2022-05-09,14277.0,actual
59,2022-05-16,12339.0,actual
59,2022-05-23,13462.0,actual
59,2022-05-30,12675.0,actual
59,2022-06-06,12444.0,actual
59,2022-06-13,11016.0,actual
59,2022-06-20,13521.0,actual
59,2022-06-27,13077.0,actual
59,2022-07-04,12301.0,actual
59,2022-07-11,12997.0,actual
59,2022-07-18,10458.0,actual
59,2022-07-25,16847.0,actual
59,2022-08-01,11411.0,actual
59,2022-08-08,13370.0,actual
59,2022-08-15,11376.0,actual
59,2022-08-22,12142.0,actual
59,2022-08-29,9076.0,actual
59,2022-09-05,11379.0,actual
59,2022-09-12,15741.0,actual
59,2022-09-19,14729.0,actual
59,2022-09-26,12244.0,actual
59,2022-10-03,13957.0,actual
59,2022-10-10,13635.0,actual
59,2022-10-17,13062.0,actual
59,2022-10-24,12540.0,actual
59,2022-10-31,11964.0,actual
59,2022-11-07,16339.0,actual
59,2022-11-14,15281.0,actual
59,2022-11-21,15360.0,actual
59,2022-11-28,17681.0,actual
59,2022-12-05,15519.0,actual
59,2022-12-12,14668.0,actual
59,2022-12-19,11127.0,actual
59,2022-12-26,15911.0,actual
59,2023-01-02,18724.0,actual
59,2023-01-09,10714.0,actual
59,2023-01-16,14146.0,actual
59,2023-01-23,14574.0,actual
59,2023-01-30,14998.0,actual
59,2023-02-06,14440.0,actual
59,2023-02-13,13277.0,actual
59,2023-02-20,16373.0,actual
59,2023-02-27,12362.0,actual
59,2023-03-06,5117.0,actual
59,2023-03-13,13499.0,actual
59,2023-03-20,13256.0,actual
59,2023-03-27,12922.0,actual
59,2023-04-03,11157.0,actual
59,2023-04-10,13085.0,actual
59,2023-04-17,14257.0,actual
59,2023-04-24,14228.0,actual
59,2023-05-01,13087.0,actual
59,2023-05-08,14010.0,actual
59,2023-05-15,12216.0,actual
59,2023-05-22,10939.0,actual
59,2023-05-29,12833.0,actual
59,2023-06-05,13612.0,actual
59,2023-06-12,14001.0,actual
59,2023-06-19,12773.0,actual
59,2023-06-26,13218.0,actual
59,2023-07-03,15292.0,actual
59,2023-07-10,11316.0,actual
59,2023-07-17,11401.0,actual
59,2023-07-24,12954.0,actual
59,2023-07-31,16102.0,actual
59,2023-08-07,11652.0,actual
59,2023-08-14,13965.0,actual
59,2023-08-21,12595.0,actual
59,2023-08-28,12810.0,actual
59,2023-09-04,12193.0,actual
59,2023-09-11,11212.0,actual
59,2023-09-18,14255.0,actual
59,2023-09-25,12995.0,actual
59,2023-10-02,13398.0,actual
59,2023-10-09,14091.0,actual
59,2023-10-16,13772.0,actual
59,2023-10-23,15775.0,actual
59,2023-10-30,11369.0,actual
59,2023-11-06,9661.0,actual
59,2023-11-13,13649.0,actual
59,2023-11-20,11400.0,actual
59,2023-11-27,16997.0,actual
59,2023-12-04,16767.0,actual
59,2023-12-11,14866.0,actual
59,2023-12-18,12757.0,actual
59,2023-12-25,11878.0,actual
59,2024-01-01,14095.0,actual
59,2024-01-08,12581.0,actual
59,2024-01-15,13933.0,actual
59,2024-01-22,13831.0,actual
59,2024-01-29,15250.0,actual
59,2024-02-05,14254.0,actual
59,2024-02-12,13190.0,actual
59,2024-02-19,12419.0,actual
59,2024-02-26,13635.0,actual
59,2024-03-04,12132.0,actual
59,2024-03-11,12481.0,actual
59,2024-03-18,13508.0,actual
59,2024-03-25,11969.0,actual
59,2024-04-01,12026.0,actual
59,2024-04-08,14326.0,actual
59,2024-04-15,13628.0,actual
59,2024-04-22,15084.0,actual
59,2024-04-29,14885.0,actual
59,2024-05-06,14872.0,actual
59,2024-05-13,13877.0,actual
59,2024-05-20,12865.0,actual
59,2024-05-27,13027.0,actual
59,2024-06-03,13059.0,actual
59,2024-06-10,15138.0,actual
59,2024-06-17,13538.0,actual
59,2024-06-24,15038.0,actual
59,2024-07-01,14006.0,actual
59,2024-07-08,15164.0,actual
59,2024-07-15,13661.0,actual
59,2024-07-22,15040.0,actual
59,2024-07-29,11567.0,actual
59,2024-08-05,12295.0,actual
59,2024-08-12,11285.0,actual
59,2024-08-19,12291.0,actual
59,2024-08-26,13339.0,actual
59,2024-09-02,13225.0,actual
59,2024-09-09,12739.0,actual
59,2024-09-16,13316.0,actual
59,2024-09-23,12761.0,actual
59,2024-09-30,13282.0,actual
59,2024-10-07,10784.0,actual
61,2022-01-03,6937.0,actual
61,2022-01-10,7154.0,actual
61,2022-01-17,7071.0,actual
61,2022-01-24,6105.0,actual
61,2022-01-31,12576.0,actual
61,2022-02-07,10485.0,actual
61,2022-02-14,10549.0,actual
61,2022-02-21,8534.0,actual
61,2022-02-28,6639.0,actual
61,2022-03-07,8226.0,actual
61,2022-03-14,8777.0,actual
61,2022-03-21,6142.0,actual
61,2022-03-28,6130.0,actual
61,2022-04-04,5357.0,actual
61,2022-04-11,6244.0,actual
61,2022-04-18,6252.0,actual
61,2022-04-25,8587.0,actual
61,2022-05-02,11136.0,actual
61,2022-05-09,7182.0,actual
61,2022-05-16,6531.0,actual
61,2022-05-23,7457.0,actual
61,2022-05-30,8400.0,actual
61,2022-06-06,8311.0,actual
61,2022-06-13,6631.0,actual
61,2022-06-20,8139.0,actual
61,2022-06-27,7311.0,actual
61,2022-07-04,8209.0,actual
61,2022-07-11,6705.0,actual
61,2022-07-18,6500.0,actual
61,2022-07-25,7212.0,actual
61,2022-08-01,7384.0,actual
61,2022-08-08,14504.0,actual
61,2022-08-15,8133.0,actual
61,2022-08-22,6686.0,actual
61,2022-08-29,6646.0,actual
61,2022-09-05,7322.0,actual
61,2022-09-12,10417.0,actual
61,2022-09-19,10442.0,actual
61,2022-09-26,7229.0,actual
61,2022-10-03,7681.0,actual
61,2022-10-10,7537.0,actual
61,2022-10-17,8024.0,actual
61,2022-10-24,7310.0,actual
61,2022-10-31,6862.0,actual
61,2022-11-07,10730.0,actual
61,2022-11-14,8781.0,actual
61,2022-11-21,8615.0,actual
61,2022-11-28,13503.0,actual
61,2022-12-05,10093.0,actual
61,2022-12-12,8776.0,actual
61,2022-12-19,7012.0,actual
61,2022-12-26,8996.0,actual
61,2023-01-02,8586.0,actual
61,2023-01-09,6451.0,actual
61,2023-01-16,7987.0,actual
61,2023-01-23,9775.0,actual
61,2023-01-30,7582.0,actual
61,2023-02-06,8424.0,actual
61,2023-02-13,8049.0,actual
61,2023-02-20,14730.0,actual
61,2023-02-27,8798.0,actual
61,2023-03-06,5271.0,actual
61,2023-03-13,8908.0,actual
61,2023-03-20,8135.0,actual
61,2023-03-27,8321.0,actual
61,2023-04-03,6399.0,actual
61,2023-04-10,7378.0,actual
61,2023-04-17,10201.0,actual
61,2023-04-24,10855.0,actual
61,2023-05-01,10151.0,actual
61,2023-05-08,10333.0,actual
61,2023-05-15,7506.0,actual
61,2023-05-22,7233.0,actual
61,2023-05-29,7010.0,actual
61,2023-06-05,8966.0,actual
61,2023-06-12,8014.0,actual
61,2023-06-19,7495.0,actual
61,2023-06-26,7216.0,actual
61,2023-07-03,8657.0,actual
61,2023-07-10,6878.0,actual
61,2023-07-17,6283.0,actual
61,2023-07-24,9889.0,actual
61,2023-07-31,6920.0,actual
61,2023-08-07,7117.0,actual
61,2023-08-14,8164.0,actual
61,2023-08-21,9785.0,actual
61,2023-08-28,7580.0,actual
61,2023-09-04,6566.0,actual
61,2023-09-11,7705.0,actual
61,2023-09-18,7697.0,actual
61,2023-09-25,8206.0,actual
61,2023-10-02,8718.0,actual
61,2023-10-09,9155.0,actual
61,2023-10-16,7590.0,actual
61,2023-10-23,9285.0,actual
61,2023-10-30,6879.0,actual
61,2023-11-06,7043.0,actual
61,2023-11-13,9529.0,actual
61,2023-11-20,8023.0,actual
61,2023-11-27,10577.0,actual
61,2023-12-04,10921.0,actual
61,2023-12-11,7363.0,actual
61,2023-12-18,6989.0,actual
61,2023-12-25,8877.0,actual
61,2024-01-01,9913.0,actual
61,2024-01-08,8023.0,actual
61,2024-01-15,8038.0,actual
61,2024-01-22,10744.0,actual
61,2024-01-29,14181.0,actual
61,2024-02-05,9074.0,actual
61,2024-02-12,9908.0,actual
61,2024-02-19,9752.0,actual
61,2024-02-26,8962.0,actual
61,2024-03-04,8286.0,actual
61,2024-03-11,9343.0,actual
61,2024-03-18,9784.0,actual
61,2024-03-25,7969.0,actual
61,2024-04-01,7197.0,actual
61,2024-04-08,8917.0,actual
61,2024-04-15,7629.0,actual
61,2024-04-22,9796.0,actual
61,2024-04-29,8293.0,actual
61,2024-05-06,10434.0,actual
61,2024-05-13,9165.0,actual
61,2024-05-20,8395.0,actual
61,2024-05-27,7957.0,actual
61,2024-06-03,8386.0,actual
61,2024-06-10,9644.0,actual
61,2024-06-17,8754.0,actual
61,2024-06-24,9197.0,actual
61,2024-07-01,7694.0,actual
61,2024-07-08,8297.0,actual
61,2024-07-15,8497.0,actual
61,2024-07-22,11384.0,actual
61,2024-07-29,7519.0,actual
61,2024-08-05,7821.0,actual
61,2024-08-12,7895.0,actual
61,2024-08-19,6427.0,actual
61,2024-08-26,8020.0,actual
61,2024-09-02,7797.0,actual
61,2024-09-09,7557.0,actual
61,2024-09-16,7706.0,actual
61,2024-09-23,8166.0,actual
61,2024-09-30,8517.0,actual
61,2024-10-07,7602.0,actual
64,2022-01-03,6620.0,actual
64,2022-01-10,7641.0,actual
64,2022-01-17,6200.0,actual
64,2022-01-24,5561.0,actual
64,2022-01-31,9601.0,actual
64,2022-02-07,7810.0,actual
64,2022-02-14,8676.0,actual
64,2022-02-21,7244.0,actual
64,2022-02-28,6323.0,actual
64,2022-03-07,6368.0,actual
64,2022-03-14,7339.0,actual
64,2022-03-21,5329.0,actual
64,2022-03-28,5499.0,actual
64,2022-04-04,4961.0,actual
64,2022-04-11,5254.0,actual
64,2022-04-18,5245.0,actual
64,2022-04-25,7641.0,actual
64,2022-05-02,7599.0,actual
64,2022-05-09,6220.0,actual
64,2022-05-16,6202.0,actual
64,2022-05-23,6406.0,actual
64,2022-05-30,6796.0,actual
64,2022-06-06,6218.0,actual
64,2022-06-13,6005.0,actual
64,2022-06-20,6870.0,actual
64,2022-06-27,6759.0,actual
64,2022-07-04,6389.0,actual
64,2022-07-11,5472.0,actual
64,2022-07-18,5222.0,actual
64,2022-07-25,6320.0,actual
64,2022-08-01,7595.0,actual
64,2022-08-08,8848.0,actual
64,2022-08-15,7205.0,actual
64,2022-08-22,5949.0,actual
64,2022-08-29,6441.0,actual
64,2022-09-05,7385.0,actual
64,2022-09-12,8869.0,actual
64,2022-09-19,9264.0,actual
64,2022-09-26,6319.0,actual
64,2022-10-03,6234.0,actual
64,2022-10-10,7378.0,actual
64,2022-10-17,7205.0,actual
64,2022-10-24,6922.0,actual
64,2022-10-31,6502.0,actual
64,2022-11-07,8364.0,actual
64,2022-11-14,7485.0,actual
64,2022-11-21,6182.0,actual
64,2022-11-28,11093.0,actual
64,2022-12-05,6658.0,actual
64,2022-12-12,7121.0,actual
64,2022-12-19,6617.0,actual
64,2022-12-26,8500.0,actual
64,2023-01-02,7310.0,actual
64,2023-01-09,6047.0,actual
64,2023-01-16,7378.0,actual
64,2023-01-23,7328.0,actual
64,2023-01-30,6842.0,actual
64,2023-02-06,6394.0,actual
64,2023-02-13,7366.0,actual
64,2023-02-20,8965.0,actual
64,2023-02-27,6695.0,actual
64,2023-03-06,3872.0,actual
64,2023-03-13,7131.0,actual
64,2023-03-20,6912.0,actual
64,2023-03-27,6298.0,actual
64,2023-04-03,5951.0,actual
64,2023-04-10,5927.0,actual
64,2023-04-17,8055.0,actual
64,2023-04-24,8064.0,actual
64,2023-05-01,8230.0,actual
64,2023-05-08,8630.0,actual
64,2023-05-15,6297.0,actual
64,2023-05-22,6099.0,actual
